Name,Swimmer_ID,Team,Year,Event,Event_Type,swim_type,Time,Improvement
Lillian Higgs,405048,"University of North Carolina, Chapel Hill",2020,200 Y IM,Prelims,swim,2:01.31,-0.3%
Elizabeth Vannote,403388,"University of North Carolina, Chapel Hill",2020,100 Y Fly,Prelims,swim,53.19,+0.1%
Elizabeth Vannote,403388,"University of North Carolina, Chapel Hill",2020,100 Y Fly,Finals,swim,52.52,+1.4%
Elizabeth Vannote,403388,"University of North Carolina, Chapel Hill",2020,100 Y Fly,Timed Finals,swim,52.84,NA
Elizabeth Vannote,403388,"University of North Carolina, Chapel Hill",2020,200 Y Fly,Prelims,swim,1:58.22,-0.0%
Elizabeth Vannote,403388,"University of North Carolina, Chapel Hill",2020,200 Y Fly,Finals,swim,1:57.97,+0.2%
Elizabeth Vannote,403388,"University of North Carolina, Chapel Hill",2020,200 Y IM,Prelims,swim,1:59.75,+1.2%
Elizabeth Vannote,403388,"University of North Carolina, Chapel Hill",2020,200 Y IM,Finals,swim,2:00.64,+0.4%
Allyson Reiter,321874,"University of North Carolina, Chapel Hill",2020,100 Y Breast,Prelims,swim,1:00.84,-0.5%
Allyson Reiter,321874,"University of North Carolina, Chapel Hill",2020,100 Y Breast,Finals,swim,1:00.91,-0.7%
Allyson Reiter,321874,"University of North Carolina, Chapel Hill",2020,200 Y Breast,Prelims,swim,2:14.36,-0.8%
Allyson Reiter,321874,"University of North Carolina, Chapel Hill",2020,200 Y Breast,Finals,swim,2:11.60,+1.2%
Allyson Reiter,321874,"University of North Carolina, Chapel Hill",2020,200 Y IM,Prelims,swim,2:01.63,-0.1%
Robyn Dryer,232342,"University of North Carolina, Chapel Hill",2020,200 Y Free,Prelims,swim,1:48.43,+0.3%
Robyn Dryer,232342,"University of North Carolina, Chapel Hill",2020,200 Y Free,Finals,swim,1:48.56,+0.1%
Robyn Dryer,232342,"University of North Carolina, Chapel Hill",2020,500 Y Free,Prelims,swim,4:47.87,+1.0%
Robyn Dryer,232342,"University of North Carolina, Chapel Hill",2020,500 Y Free,Finals,swim,4:46.71,+1.4%
Robyn Dryer,232342,"University of North Carolina, Chapel Hill",2020,1650 Y Free,Timed Finals,swim,16:29.56,NA
Paige Burrell,817409,"University of North Carolina, Chapel Hill",2020,1M Diving (6 dives),Prelims,dive,199.85,NA
Paige Burrell,817409,"University of North Carolina, Chapel Hill",2020,10M Diving (6 dives),Prelims,dive,178.45,NA
Paige Burrell,817409,"University of North Carolina, Chapel Hill",2020,3M Diving (6 dives),Prelims,dive,265.35,NA
Gracyn Segard,457685,"University of North Carolina, Chapel Hill",2020,1M Diving (6 dives),Prelims,dive,240.75,NA
Gracyn Segard,457685,"University of North Carolina, Chapel Hill",2020,10M Diving (6 dives),Prelims,dive,194.65,NA
Gracyn Segard,457685,"University of North Carolina, Chapel Hill",2020,3M Diving (6 dives),Prelims,dive,228.75,NA
Mary Soule,258094,"University of North Carolina, Chapel Hill",2020,200 Y Fly,Prelims,swim,2:00.43,-1.1%
Mary Soule,258094,"University of North Carolina, Chapel Hill",2020,200 Y Fly,Finals,swim,1:59.56,-0.4%
Mary Soule,258094,"University of North Carolina, Chapel Hill",2020,200 Y IM,Prelims,swim,2:01.56,+0.3%
Mary Soule,258094,"University of North Carolina, Chapel Hill",2020,400 Y IM,Prelims,swim,4:16.04,+0.1%
Mary Soule,258094,"University of North Carolina, Chapel Hill",2020,400 Y IM,Finals,swim,4:15.71,+0.3%
Amy Dragelin,403381,"University of North Carolina, Chapel Hill",2020,100 Y Free,Prelims,swim,50.06,+0.5%
Amy Dragelin,403381,"University of North Carolina, Chapel Hill",2020,100 Y Free,Finals,swim,50.12,+0.4%
Amy Dragelin,403381,"University of North Carolina, Chapel Hill",2020,200 Y Free,Prelims,swim,1:48.69,-0.6%
Amy Dragelin,403381,"University of North Carolina, Chapel Hill",2020,200 Y IM,Prelims,swim,2:00.53,-0.4%
Amy Dragelin,403381,"University of North Carolina, Chapel Hill",2020,200 Y IM,Finals,swim,1:59.06,+0.8%
Heidi Lowe,399134,"University of North Carolina, Chapel Hill",2020,50 Y Free,Prelims,swim,22.70,+0.4%
Heidi Lowe,399134,"University of North Carolina, Chapel Hill",2020,50 Y Free,Finals,swim,22.55,+1.0%
Heidi Lowe,399134,"University of North Carolina, Chapel Hill",2020,50 Y Free,Timed Finals,swim,22.08,NA
Heidi Lowe,399134,"University of North Carolina, Chapel Hill",2020,100 Y Free,NA,swim,49.83,-0.9%
Heidi Lowe,399134,"University of North Carolina, Chapel Hill",2020,100 Y Free,Prelims,swim,50.07,-1.4%
Heidi Lowe,399134,"University of North Carolina, Chapel Hill",2020,200 Y Free,Prelims,swim,1:49.30,-1.2%
Heidi Lowe,399134,"University of North Carolina, Chapel Hill",2020,200 Y Free,Timed Finals,swim,1:47.59,NA
Taylor Hockenberry,695500,"University of North Carolina, Chapel Hill",2020,1M Diving (6 dives),Prelims,dive,227.05,NA
Taylor Hockenberry,695500,"University of North Carolina, Chapel Hill",2020,10M Diving (6 dives),Prelims,dive,183.90,NA
Taylor Hockenberry,695500,"University of North Carolina, Chapel Hill",2020,3M Diving (6 dives),Prelims,dive,229.80,NA
Brooke Perrotta,242578,"University of North Carolina, Chapel Hill",2020,100 Y Fly,Prelims,swim,53.19,-1.8%
Brooke Perrotta,242578,"University of North Carolina, Chapel Hill",2020,100 Y Fly,Finals,swim,53.62,-2.6%
Brooke Perrotta,242578,"University of North Carolina, Chapel Hill",2020,200 Y Fly,Prelims,swim,2:01.22,-4.2%
Brooke Perrotta,242578,"University of North Carolina, Chapel Hill",2020,200 Y IM,Prelims,swim,2:04.22,-4.1%
Caroline Cooper,310207,"University of North Carolina, Chapel Hill",2020,100 Y Fly,Prelims,swim,54.36,-0.1%
Caroline Cooper,310207,"University of North Carolina, Chapel Hill",2020,100 Y Fly,Finals,swim,53.86,+0.8%
Caroline Cooper,310207,"University of North Carolina, Chapel Hill",2020,200 Y Fly,Prelims,swim,2:00.04,-1.2%
Caroline Cooper,310207,"University of North Carolina, Chapel Hill",2020,200 Y Fly,Finals,swim,2:00.50,-1.6%
Caroline Cooper,310207,"University of North Carolina, Chapel Hill",2020,200 Y IM,Prelims,swim,2:06.55,-2.2%
Emma Layton,356107,"University of North Carolina, Chapel Hill",2020,200 Y Free,Prelims,swim,1:51.75,-0.2%
Emma Layton,356107,"University of North Carolina, Chapel Hill",2020,500 Y Free,Prelims,swim,4:57.79,-2.4%
Emma Layton,356107,"University of North Carolina, Chapel Hill",2020,1650 Y Free,Timed Finals,swim,16:54.51,+2.1%
Brooke Bauer,179761,"University of North Carolina, Chapel Hill",2020,50 Y Free,Prelims,swim,22.95,+0.7%
Brooke Bauer,179761,"University of North Carolina, Chapel Hill",2020,100 Y Free,Prelims,swim,50.28,-0.6%
Allison Goldblatt,237409,"University of North Carolina, Chapel Hill",2020,500 Y Free,Prelims,swim,4:59.76,+0.1%
Allison Goldblatt,237409,"University of North Carolina, Chapel Hill",2020,100 Y Fly,Prelims,swim,56.19,-1.6%
Allison Goldblatt,237409,"University of North Carolina, Chapel Hill",2020,200 Y Fly,Prelims,swim,2:02.13,-1.1%
Emma Reaney,85728,University of Notre Dame,2014,100 Y Free,Timed Finals,swim,INV,NA
Emma Reaney,85728,University of Notre Dame,2014,200 Y Free,Timed Finals,swim,1:46.19,+3.5%
Emma Reaney,85728,University of Notre Dame,2014,50 Y Breast,Timed Finals,swim,26.30,NA
Emma Reaney,85728,University of Notre Dame,2014,100 Y Breast,Prelims,swim,59.09,+0.2%
Emma Reaney,85728,University of Notre Dame,2014,100 Y Breast,Finals,swim,58.46,+1.3%
Emma Reaney,85728,University of Notre Dame,2014,100 Y Breast,Timed Finals,swim,57.71,NA
Emma Reaney,85728,University of Notre Dame,2014,200 Y Breast,Prelims,swim,2:08.71,-2.3%
Emma Reaney,85728,University of Notre Dame,2014,200 Y Breast,Finals,swim,2:04.34,+1.2%
Emma Reaney,85728,University of Notre Dame,2014,200 Y IM,Prelims,swim,1:56.36,-1.0%
Emma Reaney,85728,University of Notre Dame,2014,200 Y IM,Finals,swim,1:54.92,+0.2%
Katelyn Miller,152133,University of Notre Dame,2014,200 Y Free,Timed Finals,swim,1:48.97,NA
Katelyn Miller,152133,University of Notre Dame,2014,200 Y Back,Prelims,swim,1:56.45,+0.4%
Katelyn Miller,152133,University of Notre Dame,2014,200 Y Back,Finals,swim,1:56.60,+0.3%
Katelyn Miller,152133,University of Notre Dame,2014,200 Y IM,Prelims,swim,1:59.67,-1.3%
Katelyn Miller,152133,University of Notre Dame,2014,200 Y IM,Finals,swim,1:58.81,-0.6%
Katelyn Miller,152133,University of Notre Dame,2014,400 Y IM,Prelims,swim,4:12.08,-0.0%
Katelyn Miller,152133,University of Notre Dame,2014,400 Y IM,Finals,swim,4:10.92,+0.5%
Lindsey Streepey,84258,University of Notre Dame,2014,1M Diving,Prelims,dive,295.85,NA
Lindsey Streepey,84258,University of Notre Dame,2014,1M Diving,Finals,dive,315.00,NA
Lindsey Streepey,84258,University of Notre Dame,2014,3M Diving,Prelims,dive,312.90,NA
Lindsey Streepey,84258,University of Notre Dame,2014,10M Diving,Prelims,dive,246.60,NA
Bridget Casey,85648,University of Notre Dame,2014,500 Y Free,Prelims,swim,4:55.29,-1.1%
Bridget Casey,85648,University of Notre Dame,2014,500 Y Free,Finals,swim,4:52.65,-0.2%
Bridget Casey,85648,University of Notre Dame,2014,200 Y Fly,Prelims,swim,1:58.27,-0.6%
Bridget Casey,85648,University of Notre Dame,2014,200 Y Fly,Finals,swim,1:56.52,+0.9%
Bridget Casey,85648,University of Notre Dame,2014,400 Y IM,Prelims,swim,4:19.72,-0.1%
Bridget Casey,85648,University of Notre Dame,2014,400 Y IM,Finals,swim,4:18.07,+0.5%
Allison Casareto,72823,University of Notre Dame,2014,1M Diving,Prelims,dive,282.20,NA
Allison Casareto,72823,University of Notre Dame,2014,3M Diving,Prelims,dive,312.10,NA
Allison Casareto,72823,University of Notre Dame,2014,10M Diving,Prelims,dive,240.60,NA
Courtney Whyte,64009,University of Notre Dame,2014,50 Y Free,Timed Finals,swim,23.11,NA
Courtney Whyte,64009,University of Notre Dame,2014,100 Y Back,Prelims,swim,54.37,+0.1%
Courtney Whyte,64009,University of Notre Dame,2014,100 Y Back,Finals,swim,54.06,+0.7%
Courtney Whyte,64009,University of Notre Dame,2014,50 Y Fly,Timed Finals,swim,23.98,NA
Courtney Whyte,64009,University of Notre Dame,2014,100 Y Fly,Prelims,swim,54.17,-1.4%
Courtney Whyte,64009,University of Notre Dame,2014,100 Y Fly,Finals,swim,54.08,-1.2%
Courtney Whyte,64009,University of Notre Dame,2014,100 Y Fly,Timed Finals,swim,53.14,NA
Courtney Whyte,64009,University of Notre Dame,2014,200 Y Fly,Prelims,swim,1:58.87,-0.4%
Courtney Whyte,64009,University of Notre Dame,2014,200 Y Fly,Finals,swim,1:58.30,+0.1%
Kelly Ryan,58373,University of Notre Dame,2014,50 Y Free,Prelims,swim,23.07,-0.7%
Kelly Ryan,58373,University of Notre Dame,2014,50 Y Free,Finals,swim,23.16,-1.0%
Kelly Ryan,58373,University of Notre Dame,2014,50 Y Free,Timed Finals,swim,22.18,NA
Kelly Ryan,58373,University of Notre Dame,2014,100 Y Free,Timed Finals,swim,48.82,NA
Kelly Ryan,58373,University of Notre Dame,2014,100 Y Free,Timed Finals,swim,INV,NA
Kelly Ryan,58373,University of Notre Dame,2014,200 Y Free,Prelims,swim,1:46.74,+2.8%
Kelly Ryan,58373,University of Notre Dame,2014,200 Y Free,Finals,swim,1:46.42,+3.1%
Kelly Ryan,58373,University of Notre Dame,2014,200 Y Free,Timed Finals,swim,1:46.32,NA
Kelly Ryan,58373,University of Notre Dame,2014,100 Y Back,Timed Finals,swim,53.77,+0.2%
Kelly Ryan,58373,University of Notre Dame,2014,200 Y Back,Prelims,swim,1:56.17,-0.4%
Kelly Ryan,58373,University of Notre Dame,2014,200 Y Back,Finals,swim,1:56.96,-1.0%
Christen McDonough,43477,University of Notre Dame,2014,50 Y Free,Prelims,swim,23.04,+0.5%
Christen McDonough,43477,University of Notre Dame,2014,50 Y Free,Finals,swim,23.18,-0.1%
Christen McDonough,43477,University of Notre Dame,2014,50 Y Free,Timed Finals,swim,23.19,-0.1%
Christen McDonough,43477,University of Notre Dame,2014,100 Y Breast,Prelims,swim,1:00.95,-0.7%
Christen McDonough,43477,University of Notre Dame,2014,100 Y Breast,Finals,swim,1:00.57,-0.1%
Christen McDonough,43477,University of Notre Dame,2014,200 Y Breast,Prelims,swim,2:17.17,-2.5%
Christen McDonough,43477,University of Notre Dame,2014,200 Y Breast,Finals,swim,2:13.75,+0.0%
Emma Gaboury,105346,University of Notre Dame,2014,1M Diving,Prelims,dive,289.70,NA
Emma Gaboury,105346,University of Notre Dame,2014,3M Diving,Prelims,dive,283.00,NA
Emma Gaboury,105346,University of Notre Dame,2014,10M Diving,Prelims,dive,233.05,NA
Lauren Stauder,65750,University of Notre Dame,2014,100 Y Breast,Prelims,swim,1:02.52,+3.0%
Lauren Stauder,65750,University of Notre Dame,2014,100 Y Breast,Finals,swim,1:01.46,+4.6%
Lauren Stauder,65750,University of Notre Dame,2014,200 Y Breast,Prelims,swim,2:15.22,+1.8%
Lauren Stauder,65750,University of Notre Dame,2014,200 Y Breast,Finals,swim,2:14.49,+2.4%
Lauren Stauder,65750,University of Notre Dame,2014,200 Y IM,Prelims,swim,2:09.77,-2.3%
Genevieve Bradford,141627,University of Notre Dame,2014,100 Y Free,Timed Finals,swim,INV,NA
Genevieve Bradford,141627,University of Notre Dame,2014,100 Y Breast,Prelims,swim,1:02.34,+1.7%
Genevieve Bradford,141627,University of Notre Dame,2014,100 Y Breast,Finals,swim,1:02.50,+1.5%
Genevieve Bradford,141627,University of Notre Dame,2014,200 Y Breast,Prelims,swim,2:14.54,+1.3%
Genevieve Bradford,141627,University of Notre Dame,2014,200 Y Breast,Finals,swim,2:15.35,+0.8%
Genevieve Bradford,141627,University of Notre Dame,2014,200 Y IM,Prelims,swim,2:00.92,+1.1%
Genevieve Bradford,141627,University of Notre Dame,2014,200 Y IM,Finals,swim,2:00.46,+1.5%
Catherine Mulquin,115005,University of Notre Dame,2014,50 Y Free,Prelims,swim,23.28,+0.7%
Catherine Mulquin,115005,University of Notre Dame,2014,50 Y Free,Timed Finals,swim,22.92,NA
Catherine Mulquin,115005,University of Notre Dame,2014,100 Y Free,Prelims,swim,50.82,-0.0%
Catherine Mulquin,115005,University of Notre Dame,2014,100 Y Free,Finals,swim,50.20,+1.2%
Catherine Mulquin,115005,University of Notre Dame,2014,100 Y Free,Timed Finals,swim,INV,NA
Catherine Mulquin,115005,University of Notre Dame,2014,50 Y Back,Timed Finals,swim,25.15,+2.4%
Catherine Mulquin,115005,University of Notre Dame,2014,100 Y Back,Prelims,swim,54.38,+0.7%
Catherine Mulquin,115005,University of Notre Dame,2014,100 Y Back,Finals,swim,54.08,+1.2%
Catherine Mulquin,115005,University of Notre Dame,2014,100 Y Back,Timed Finals,swim,54.26,+0.9%
Genevieve Heidkamp,115227,University of Notre Dame,2014,50 Y Free,Timed Finals,swim,23.49,NA
Genevieve Heidkamp,115227,University of Notre Dame,2014,100 Y Back,Prelims,swim,56.24,+2.3%
Genevieve Heidkamp,115227,University of Notre Dame,2014,100 Y Fly,Prelims,swim,54.60,+0.6%
Genevieve Heidkamp,115227,University of Notre Dame,2014,100 Y Fly,Finals,swim,53.88,+1.9%
Genevieve Heidkamp,115227,University of Notre Dame,2014,200 Y Fly,Prelims,swim,2:01.96,+2.2%
Genevieve Heidkamp,115227,University of Notre Dame,2014,200 Y Fly,Finals,swim,2:03.20,+1.2%
melissa scott,181000,University of Notre Dame,2014,200 Y Fly,Prelims,swim,2:00.78,-0.1%
melissa scott,181000,University of Notre Dame,2014,200 Y Fly,Finals,swim,2:01.42,-0.7%
melissa scott,181000,University of Notre Dame,2014,200 Y IM,Prelims,swim,2:05.90,-0.7%
melissa scott,181000,University of Notre Dame,2014,400 Y IM,Prelims,swim,4:24.40,+0.3%
melissa scott,181000,University of Notre Dame,2014,400 Y IM,Finals,swim,4:24.32,+0.3%
Danielle Margheret,294147,University of Notre Dame,2014,100 Y Breast,Prelims,swim,1:02.95,+0.4%
Danielle Margheret,294147,University of Notre Dame,2014,100 Y Breast,Finals,swim,1:02.36,+1.3%
Danielle Margheret,294147,University of Notre Dame,2014,200 Y Breast,Prelims,swim,2:17.52,+0.7%
Danielle Margheret,294147,University of Notre Dame,2014,200 Y Breast,Finals,swim,2:16.08,+1.8%
Danielle Margheret,294147,University of Notre Dame,2014,200 Y IM,Prelims,swim,2:10.67,+1.4%
Molly Barry,143218,University of Notre Dame,2014,200 Y Free,Prelims,swim,1:54.85,-0.9%
Molly Barry,143218,University of Notre Dame,2014,500 Y Free,Prelims,swim,4:58.98,-1.7%
Molly Barry,143218,University of Notre Dame,2014,1650 Y Free,Timed Finals,swim,17:09.57,-0.5%
Sarah Dotzel,23085,University of Notre Dame,2014,100 Y Back,Prelims,swim,57.28,-0.4%
Sarah Dotzel,23085,University of Notre Dame,2014,100 Y Fly,Prelims,swim,54.27,+4.4%
Sarah Dotzel,23085,University of Notre Dame,2014,100 Y Fly,Finals,swim,54.44,+4.1%
Sarah Dotzel,23085,University of Notre Dame,2014,200 Y Fly,Prelims,swim,2:05.07,-0.4%
Christine Stitcher,294151,University of Notre Dame,2014,1M Diving,Prelims,dive,220.70,NA
Christine Stitcher,294151,University of Notre Dame,2014,3M Diving,Prelims,dive,263.90,NA
Christine Stitcher,294151,University of Notre Dame,2014,10M Diving,Prelims,dive,213.75,NA
Suzanne Bessire,85591,University of Notre Dame,2014,100 Y Free,Prelims,swim,52.58,-0.8%
Suzanne Bessire,85591,University of Notre Dame,2014,200 Y Free,Prelims,swim,1:49.69,+1.1%
Suzanne Bessire,85591,University of Notre Dame,2014,200 Y Free,Finals,swim,1:50.00,+0.9%
Suzanne Bessire,85591,University of Notre Dame,2014,200 Y Free,Timed Finals,swim,1:50.44,NA
Suzanne Bessire,85591,University of Notre Dame,2014,200 Y IM,Prelims,swim,2:05.52,-0.9%
Anna Grainger,147808,University of Notre Dame,2014,200 Y Back,Prelims,swim,2:01.30,-1.2%
Anna Grainger,147808,University of Notre Dame,2014,200 Y IM,Prelims,swim,2:05.03,+0.9%
Anna Grainger,147808,University of Notre Dame,2014,400 Y IM,Prelims,swim,4:25.73,-0.5%
Anna Grainger,147808,University of Notre Dame,2014,400 Y IM,Finals,swim,4:26.21,-0.6%
Emma Reaney,85728,University of Notre Dame,2015,100 Y Free,Timed Finals,swim,49.42,+2.8%
Emma Reaney,85728,University of Notre Dame,2015,200 Y Free,Timed Finals,swim,1:47.78,+3.1%
Emma Reaney,85728,University of Notre Dame,2015,50 Y Breast,Timed Finals,swim,26.72,NA
Emma Reaney,85728,University of Notre Dame,2015,50 Y Breast,Timed Finals,swim,26.67,NA
Emma Reaney,85728,University of Notre Dame,2015,100 Y Breast,Prelims,swim,58.87,+0.3%
Emma Reaney,85728,University of Notre Dame,2015,100 Y Breast,Finals,swim,58.72,+0.5%
Emma Reaney,85728,University of Notre Dame,2015,100 Y Breast,Timed Finals,swim,59.05,NA
Emma Reaney,85728,University of Notre Dame,2015,200 Y Breast,Prelims,swim,2:09.17,-0.7%
Emma Reaney,85728,University of Notre Dame,2015,200 Y Breast,Finals,swim,2:07.69,+0.5%
Emma Reaney,85728,University of Notre Dame,2015,200 Y IM,Prelims,swim,1:56.48,+0.4%
Emma Reaney,85728,University of Notre Dame,2015,200 Y IM,Finals,swim,DQ,NA
Lindsey Streepey,84258,University of Notre Dame,2015,1M Diving,Prelims,dive,288.25,NA
Lindsey Streepey,84258,University of Notre Dame,2015,1M Diving,Finals,dive,282.45,NA
Lindsey Streepey,84258,University of Notre Dame,2015,3M Diving,Prelims,dive,303.35,NA
Lindsey Streepey,84258,University of Notre Dame,2015,3M Diving,Finals,dive,338.55,NA
Lindsey Streepey,84258,University of Notre Dame,2015,10M Diving,Prelims,dive,210.90,NA
Catherine Galletti,69432,University of Notre Dame,2015,50 Y Free,Prelims,swim,23.04,+0.4%
Catherine Galletti,69432,University of Notre Dame,2015,50 Y Free,Finals,swim,22.83,+1.3%
Catherine Galletti,69432,University of Notre Dame,2015,50 Y Free,Timed Finals,swim,22.95,+0.8%
Catherine Galletti,69432,University of Notre Dame,2015,100 Y Free,Timed Finals,swim,50.41,NA
